entrez	degree	betweenness
8313	12	7.509324930047941e-05
6934	9	8.357199069458887e-05
55553	11	0.0006086211531568352
4851	78	0.008954075406212824
3164	13	4.662041829629502e-05
25852	16	0.00033873205640471294
51191	15	0.00022519899594806194
6657	22	0.0016337412705417329
6656	3	4.2109405212396473e-05
5468	24	0.00013445602903405367
607	1	0.0
283149	1	0.0
3611	82	0.004704820453040575
83439	4	4.420568358466723e-05
57823	11	0.0002471024516043021
2547	11	0.00033473141587442453
8502	21	0.0002090853615891001
7520	5	0.0
6932	1	0.0
5518	79	0.005021563052545523
5318	26	0.000585866696760879
4869	9	0.00024892169912610075
5707	29	0.0008088302490416155
3148	7	0.0008103942365547038
11187	17	0.0001758054418410036
3146	14	0.0006995613042818951
148741	3	1.6154349511902765e-05
4660	24	0.000592227810314973
6749	18	0.00024856462696460756
25831	44	0.0029398469985410084
387	190	0.007203127791017807
3837	56	0.0037623839920498383
22852	13	3.992202856992793e-05
1829	13	5.947044210099158e-05
23368	31	0.0013168728219944761
85461	16	0.00013705369654710284
26115	18	0.0003100103820153702
394	28	0.00011085161050615629
64403	7	3.151197709494804e-05
23189	8	3.893933948022187e-05
2494	6	1.9819339945723e-05
1501	8	3.386818288129615e-05
64321	6	0.00027188849866041187
5797	18	0.00019204658824585103
5467	12	4.025113308293932e-05
5901	88	0.004806511225922451
1824	19	0.0004537812003710883
9223	25	0.00043278182230028556
9873	14	9.237619710888387e-05
23109	2	2.3776822085055517e-05
23303	28	0.0002564820175829097
57622	34	0.001670219112391594
26037	21	0.000169426050917845
23031	45	0.0006365408850507489
116987	49	0.0006798563644806809
7074	75	0.001467306110663704
54477	50	0.0008636883493428381
65997	6	5.008207273194374e-05
23095	56	0.002343575391837853
9414	34	0.0003565607336674852
1605	7	0.00014261854884871827
5925	21	0.0019079926350281844
896	16	8.231923455244845e-05
595	21	0.0002490481407183761
905	11	9.202751092210731e-05
8900	12	8.588646805586538e-05
7027	9	0.0006175014054148615
7029	9	0.0006175014054148615
10294	46	0.0010088322224624873
898	23	0.000275470463875099
894	21	0.00012514020576459588
890	25	0.00030911977462306345
5499	53	0.0018902177688527669
891	29	0.00019467993760412296
892	8	1.149910557409051e-05
51270	3	0.00012801301327363976
5500	46	0.001706585458186411
5933	11	0.00039385670815844583
5934	2	0.0
9134	13	5.437679474655275e-05
1523	13	0.0002658295664831495
6304	17	0.0003358316879599132
23316	1	0.0
6862	9	0.00023892592472998602
2019	9	0.00024388411065303842
9355	28	0.003485022086330956
8022	36	0.003654825088028172
5080	31	0.002123753859637209
3195	19	0.0007589201934679338
3196	9	9.778422786279981e-05
30012	20	0.0018142079433141746
7251	14	0.0011382308001069382
137492	2	0.0
51160	5	7.75410071739389e-08
55048	2	0.0
79720	2	0.0
7917	91	0.004971957806650731
155382	2	0.0
10537	88	0.004642698233907211
1026	40	0.00013479053422977975
1111	48	0.0015040410469282222
5292	21	0.0003060018786643654
1019	96	0.005432599739367232
1021	71	0.0026526114931593125
29959	14	6.163084177926041e-05
8317	17	0.0004056708463365741
9133	17	1.0578727229922767e-05
1020	88	0.0031304303416841497
1018	42	0.00030630822951759426
2011	69	0.0014766860621610446
10309	9	9.799102463771697e-08
5261	46	0.0007905457081077929
26524	73	0.0015667354793768755
5566	122	0.010969119736891455
11200	48	0.0011110238410375587
91768	8	1.5149722529287505e-06
5129	29	0.00042030490093504784
85417	3	2.4890923685228893e-09
1022	52	0.0014397031103466306
2081	15	0.00040443864582104065
902	18	1.7035141085912686e-05
1459	106	0.005075185312488244
4171	43	0.0019560686568122257
5000	12	0.00016553953393114805
4174	11	0.00011686589294550291
4172	12	2.240272713307864e-07
4175	13	3.721648304685276e-07
4176	13	3.721648304685276e-07
4173	12	2.240272713307864e-07
55723	6	3.519459208130607e-05
64785	7	2.6212132984393475e-05
255626	26	0.00028065739266087595
440689	8	4.499544075966351e-05
94239	8	9.093538850601535e-05
221613	5	4.22692614993908e-05
8342	9	3.169485102346889e-05
8331	7	0.00023472080751091447
8341	7	0.00012015202650971503
8348	14	0.00036418111453458477
85235	7	4.02638268058187e-05
8345	33	0.0011657521827978874
8970	18	0.00036773282482545523
55766	10	3.695063568248311e-05
128312	20	9.486692806007474e-05
3013	4	4.631564261759499e-05
3017	31	0.0010761764846184724
85236	13	0.0001140107019828556
8334	4	5.590131055566397e-05
8340	12	9.059752434393994e-05
92815	6	3.232834149689084e-06
55506	26	0.0011555524619629807
84296	10	6.319259761469214e-05
8318	11	8.365398876074035e-05
51659	9	1.5508201434787782e-08
84515	11	0.00011076957904604918
4998	15	0.0013681295827997198
4999	8	0.00017363220969718343
5001	8	0.00017363220969718343
990	6	0.0
5983	8	6.9491265403641075e-06
6923	48	0.0013378023963666948
23469	6	2.5528470814110802e-05
23595	5	0.0
254394	4	0.0
22858	25	0.0002836687058092677
1029	68	0.00598727518468535
54101	90	0.0038124472557485825
5597	79	0.005525684613074103
64375	11	0.0008162122094056463
57684	11	0.00044726949306075816
899	20	0.00015016575242551155
23594	2	0.0
7534	41	0.0007112396554846782
673	88	0.003427476380998736
5894	103	0.002846484259281295
5584	76	0.0018110127423438271
5590	98	0.0027590994935749198
5587	55	0.0023314624351506246
3984	33	0.00021503639805017278
5581	45	0.0007333412088135245
5578	105	0.008600846055943539
7531	33	0.00032124229418707293
369	57	0.0009158345150381413
10971	36	0.00037981103819603344
9181	67	0.0009278558263700225
7529	36	0.0004719887545172537
8711	13	8.148198021480636e-06
2810	24	0.00010070393330414962
6769	14	0.00022204100856543937
3315	12	0.001208356290899918
7532	38	0.0004969158099210829
7533	32	0.0002882807179071026
79829	26	0.0002939106523798679
8844	61	0.000310314615065896
84451	26	6.895597830292845e-05
15	1	0.0
283455	22	3.8430441686481467e-05
993	22	4.653560764858182e-05
6093	50	0.0013589199545154943
1452	109	0.00606521119028288
57761	29	0.0017362057556912361
57118	10	6.883724656576839e-05
57410	18	0.0003580244035513663
1849	12	3.0845965262448334e-05
9261	25	0.00013074561923197305
79858	7	4.4103466194128473e-07
81704	11	4.2857942199434905e-06
11135	16	7.125582518857873e-05
396	27	0.00022108640367276452
10298	46	0.0008383703937066276
55561	11	1.7373263870811534e-05
201176	4	4.055075698665338e-06
50619	12	3.1601986524655706e-05
23263	21	0.00014387320133921078
5147	19	0.0005866402046354501
9094	10	0.00013654697985660764
10602	8	2.8351803040823296e-06
5062	55	0.0007701619022316927
392	34	5.3399624157493066e-05
56990	3	1.0554927084157055e-06
10788	17	0.00031242332794957894
2664	51	0.00027281645141602473
57144	20	0.0004092220293016419
54206	14	2.2518308221806903e-05
56924	21	0.0004598962737876828
23092	27	8.274941691254167e-05
79658	22	2.20582403634356e-05
55114	26	9.358187103617499e-05
9912	21	7.558761638894535e-06
8826	72	0.001732602643527999
84612	21	0.00011367036974933231
4983	20	2.9377333068213972e-06
7454	20	0.0002832859881510832
8976	17	0.00017374142785189043
4168	24	0.00011348566837378643
23348	14	9.800657435282377e-05
148170	1	0.0
10435	3	3.369775548166843e-07
398	19	2.8551290446189946e-06
84552	11	9.336996777426163e-06
2245	29	0.00011228671779788984
115557	10	7.416195120516572e-05
5337	33	0.0002425547250314699
6453	81	0.005259442564353102
1730	4	6.82077275295401e-07
4649	24	0.0003130988483419536
5063	17	3.927719163145606e-05
5910	37	0.00047950516538998846
6767	7	2.789680420461589e-05
8476	39	0.0007404871760758121
9578	24	0.00013082777613017876
23580	10	2.1726584449662964e-05
114793	7	3.931503848541269e-05
57787	19	9.428222904982655e-05
9459	44	0.00019468152797667994
89846	23	1.3238215056307444e-05
81624	10	3.19383298876349e-05
10783	39	0.001328777872654619
2909	35	0.00031064341063819157
54431	26	0.0008640282929446345
54566	7	2.3609284649681426e-06
54922	7	3.320465915350308e-06
55684	16	0.0003548133728398401
65125	26	0.00037009614121234286
128239	13	0.00011782312813123643
55920	3	6.9752900711608414e-06
85440	9	5.121096383841418e-06
10273	32	0.0012260764513329825
153478	5	7.477038296959862e-06
23229	22	1.104130806774595e-05
9639	12	0.00019389221471091987
22899	5	1.2958483952977057e-05
26084	13	9.74277120372993e-05
23268	25	0.0007266677924484055
221472	21	8.527949011085267e-06
121512	23	4.367878999802916e-05
57480	3	2.412864682614647e-07
26030	12	0.00010613321471449496
25894	8	9.797607234020831e-06
57580	6	3.6445447546925104e-06
80243	6	2.4469859746654643e-05
221178	6	1.0988203635767722e-05
57569	19	2.8551290446189946e-06
58504	27	3.9217664808921815e-05
57514	20	4.92958834087161e-06
80728	22	2.8865071430180658e-05
343578	2	6.07361402048313e-08
51306	19	2.8551290446189946e-06
51291	21	3.333561727311604e-05
9754	18	2.4973144081185257e-06
3843	24	0.0007382927932167066
7514	47	0.0009263126688317707
1729	14	5.495937771278724e-05
2744	11	0.0001331887816663657
4678	4	0.0002865135412736082
3838	36	0.0025144356980977872
1434	10	2.4176268724422912e-05
9815	26	0.00013262695122935028
84930	8	0.00021157736201253685
54970	2	5.290527560568547e-05
8295	11	0.00010400761568689845
7204	61	0.003922377110926028
5610	75	0.00601395668700322
80122	2	1.663337120691715e-06
7837	44	0.00113584174963601
80155	7	0.00036560253493891936
23235	33	0.00030199882386811825
57522	26	0.0001442905145102552
4952	48	0.001081626604147617
23526	20	2.8551290446189946e-06
9411	27	0.00010075894878883412
6198	40	0.0003946031721232387
57120	20	0.00019585017774276472
11153	4	0.0
64398	21	0.0004796379484444427
9093	22	0.00104797674757048
50650	19	2.8551290446189946e-06
55357	8	2.3273821206220506e-05
397	19	2.8551290446189946e-06
8697	14	0.00048648937281528916
25791	28	8.943342222010119e-05
9882	5	1.5914566052827465e-05
83478	22	7.281964828807575e-06
23002	8	9.30696624085873e-06
10276	26	5.7585015876236576e-05
4650	24	0.00014779166538715906
941	21	0.0010811746352713254
27237	33	0.00029292089181605536
9353	21	0.00028931571650535505
10144	19	2.8551290446189946e-06
942	8	1.4284141967205953e-05
85360	21	1.4660336561981135e-05
57449	22	1.9188395723908133e-05
10928	27	2.4231677980398503e-05
11214	32	0.0003766814363800103
90627	21	1.2589196125070502e-05
93663	18	2.4973144081185257e-06
2665	42	0.0001549566107306277
393	23	2.5898565563579545e-05
91653	13	0.0008460702866271941
940	13	0.0001506243379235768
117289	18	2.4973144081185257e-06
128272	4	6.07361402048313e-08
57636	20	2.1172967492369636e-05
26230	24	6.198081394773191e-05
9828	28	0.00042078343435311173
257106	18	2.4973144081185257e-06
9824	18	2.4973144081185257e-06
50937	14	0.0009527751419434228
84144	19	2.8551290446189946e-06
9938	26	0.00012252759740060136
29	27	7.557947674602844e-05
395	18	2.4973144081185257e-06
158763	19	8.453553797766333e-06
55789	35	0.00017635232331771793
8997	36	0.0012116781953231146
139818	8	2.7455444361366006e-06
115703	20	5.921756001558367e-06
23370	28	0.0003413826831365081
3633	22	1.2202903009032612e-05
10395	22	1.2218231897523086e-05
84986	18	2.4973144081185257e-06
57572	6	1.6448138864681901e-06
6091	32	0.0006341920654142629
23433	106	0.00031217556731937224
54851	12	3.9237843827012724e-05
23048	10	1.0957468123773811e-05
114885	15	5.426598825783155e-05
1033	8	9.458356218996326e-07
9475	37	0.0009082155333086549
1027	31	6.716399524650047e-05
49856	10	5.584201981196171e-05
65061	20	0.0003540900058212559
245711	3	0.0
5495	12	1.0617903334604823e-05
994	23	0.0001289954946695426
5583	17	2.4615433186733612e-05
1163	8	5.069203145810495e-07
115426	42	0.00237654924286296
995	21	3.9955331274436945e-05
8851	13	4.266695515273546e-05
86	28	0.0006164013122598127
900	4	1.4828125369239033e-06
3326	211	0.008286622136940102
3320	242	0.013823671662800012
376267	8	4.7756709819512224e-05
3178	155	0.002611842206701863
1314	35	0.001200329500849442
6421	58	0.00038873160512922187
10643	58	0.000964007221378554
4637	46	0.0009561257676246255
3184	100	0.0011041615446070042
23450	85	0.0021940179732487337
9733	41	0.0011591016994080884
6432	95	0.0019764541804953516
2521	127	0.003281641078727737
4670	93	0.0008410630015170524
103910	28	0.0007116301396792478
389	111	0.0007365222209633863
8668	37	0.0010659974474335303
9948	21	0.0002148146965626866
5048	46	0.001601481908085937
3183	111	0.0011904643471584854
9230	38	0.0009642354735277133
9908	38	0.00043414079631152466
6741	35	0.0003221861295405626
2783	84	0.00854273682448562
10985	13	5.506753545376809e-05
1993	59	0.00022524602211268613
6626	81	0.0003973325762408039
7272	34	0.0005963611322230946
23552	26	9.086961248516106e-05
55294	111	0.007726666259455187
5573	36	0.002005270386224243
1028	17	1.2224154633241992e-05
1164	8	2.9203854573144768e-06
991	44	0.0006813606577085454
54619	1	0.0
225689	13	0.00017252016218296656
10189	79	0.0003949837011894114
79084	46	0.001402230387420053
699	40	0.00042997001856193574
5127	57	0.0012115328190971818
10095	26	0.0005759798356077871
10179	24	4.487254343692178e-05
10492	77	0.0008947768345041813
23603	40	0.001168954994603031
29896	47	0.0002625992693843584
55589	13	0.00014850607400911228
60312	19	5.764905905404331e-05
80344	8	3.32051967446981e-05
51574	132	0.004308439957669206
51514	24	0.00026702496778056563
387778	2	0.0
51239	5	1.5197297367142238e-05
64919	13	0.0006218472991396449
7465	27	0.00019268732149615775
9991	62	0.0009510114713005539
7260	3	2.826652815120236e-06
22866	19	0.00022921436561498912
1460	40	0.00011755669261680996
11140	124	0.001794104131935906
682	16	0.00021775608687256748
9088	24	0.00043527459224521607
10389	7	5.751826481359997e-05
10238	30	0.00020251055862660397
7290	13	0.00010321644985751639
345651	63	0.00245220200555747
8208	12	8.524021003291668e-05
6900	19	0.0003518842349428525
51806	14	0.0008063742924774273
26986	121	0.003276683372687734
8812	8	1.9164878073088525e-06
5515	37	0.0017381157849445353
9464	8	2.96542652690904e-05
6929	49	0.0014132841342847564
6925	44	0.002891892675490678
6938	37	0.00129369100820808
23493	9	0.00011333402164583051
26508	2	0.0
9421	10	0.00023268029848970613
10040	6	2.712872419380908e-05
56893	33	0.00032225376534815144
143630	2	1.0036269594029328e-06
9372	7	0.003182578604444627
10043	6	7.299220819971174e-05
162	19	0.00020990642888556134
160	7	3.871247631139994e-05
1211	2	0.0
1212	3	9.952289852366064e-06
8218	3	4.307833731885494e-08
3486	6	2.733731480329673e-05
3479	13	0.0008940110030122775
3481	14	0.0009187537490581997
7018	10	3.502714233306948e-05
1514	18	0.0006969333414884576
1277	32	0.0004711567369602303
6678	13	5.085883349269109e-05
7450	11	0.00025356518773375994
7057	32	0.0014808197238185322
4313	41	0.0012177368740229446
1294	31	0.0011110052225669516
131450	10	0.0003874196487892356
1278	28	0.00015371451259302139
80781	26	0.0007874152662703306
164656	2	1.6103136837765438e-06
1289	26	0.0001450772389047417
649	32	0.0015414640137717743
4318	38	0.0008281711131545977
1285	13	7.13954890574288e-07
4323	15	0.000442928838928462
1301	16	8.626100524511561e-06
1280	32	0.0002936856076946285
1302	12	1.6538939568443443e-06
1288	14	1.6441292551086184e-06
4322	20	0.00038379372331277985
1286	13	7.13954890574288e-07
7092	14	6.477456860739451e-05
1284	25	0.00032639490822913223
4481	7	3.297744484156671e-08
4312	20	0.00019415085056274296
1287	16	4.996050210523457e-05
1282	18	0.00018446137404129758
4324	5	3.1085848420781314e-05
4317	7	1.0981464643618352e-05
7295	16	0.007173893535289586
10628	8	0.0004384462920515159
5052	7	0.0002316191818488028
1738	11	0.0031566959088270945
10146	88	0.0019848671346448738
9131	12	0.00984569154030442
9584	145	0.00376083270177538
7001	9	0.0002447781099177898
3301	47	0.0011644514224512926
2671	3	0.0
328	13	0.0006087454170986714
25824	4	1.7250991898750116e-06
7296	6	0.00030073176646908855
4088	13	0.0009613870080453847
4089	13	0.00013665224007615993
6497	9	2.0246818539861823e-08
6498	7	0.0
4087	14	0.0010749725216209166
4086	10	3.40318864818954e-08
4090	7	1.3785067942033582e-08
4093	8	1.3785067942033582e-08
4774	5	0.00031811887446504746
4092	10	0.0004616610638119119
652991	2	0.0
1050	19	5.058493382925037e-05
2353	32	0.002165629986943856
122953	9	1.4619414859885034e-08
467	30	0.0023762530046221595
1051	15	0.00036567882067402985
7431	22	0.0007841017296116227
3875	20	0.00017343482748553054
3856	25	0.0005134746309260138
3855	8	3.4578961442939666e-05
55509	23	8.457129583053051e-05
10538	22	9.566403047459271e-05
8061	15	1.2806892544634195e-05
1054	23	0.0002612961173891611
1649	27	0.0002907686396603914
2355	11	1.501105536245232e-05
3726	22	8.924986237020495e-05
11016	21	0.0007549867778134646
3727	22	0.00023828248860668601
2354	7	2.7523128233902565e-08
60468	25	0.0021398832281655867
1674	19	0.0005297554562749227
4091	8	8.615667463770989e-09
4784	5	6.030967224639691e-08
27335	6	0.0
51386	8	1.1649356921604947e-05
8661	9	0.000314443844611732
8663	12	0.000245854360143808
8665	18	0.0005883180863704043
3646	16	9.456652513441546e-05
10480	10	4.279620933351509e-05
5596	21	7.55098779119197e-05
58480	111	0.000983969901832894
54509	99	0.0004986321935367531
399	99	0.0006168371633841279
171177	93	0.00016657795416903998
23221	99	0.0008358701897095096
9886	100	0.0016003242833032816
391	107	0.0005003430574458891
89941	121	0.0021090193558248073
55288	103	0.0006682870795784819
11329	29	0.000764903984735952
51231	25	0.000534116892697351
5586	33	0.0013097257764788442
55872	34	0.0022717940485927285
5891	15	0.00015083281689824265
5347	145	0.008198781769008127
57551	29	0.00014002929302264498
701	41	0.0006255686914529282
5479	16	0.00014180882291344845
11338	98	0.0008730751862957363
10594	94	0.008772455759769787
5589	18	0.0007448163265021375
51726	24	0.0002906849472646092
54788	22	0.00022859161145272091
79982	13	4.144387249707545e-05
4189	11	0.00010259477771630156
84277	13	3.253909681236688e-05
5611	33	0.000675856293603357
9939	66	0.0005660253100941592
4163	31	0.000890292795624824
